Employee ID,First Name,Last Name,Gender,State,City,Hire Date,Department,Job Title,Education Level,Performance Rating,Overtime,Salary,Birth Date,Termination Date,Adjusted Salary
E00191,Albert,Bennett,Female,IL,Springfield,2022-09-05,HR,HR Manager,Bachelor's Degree,Needs Improvement,Yes,82534,1980-06-06,,84060
E00192,Taylor,Meyer,Male,FL,Tampa,2022-01-23,Finance,Accountant,Bachelor's Degree,Satisfactory,No,81059,1985-11-04,,85111
E00193,Joseph,Middleton,Male,TX,Houston,2020-09-10,HR,HR Assistant,Associate Degree,Good,Yes,49036,1997-10-06,,46584
E00194,Timothy,Jones,Male,NY,Buffalo,2023-12-10,IT,Developer,Bachelor's Degree,Good,No,109269,1988-06-13,,114732
E00195,Heather,Gardner,Female,IL,Chicago,2023-12-14,Finance,Accountant,Bachelor's Degree,Excellent,Yes,75309,1974-09-12,2025-12-28,76702
E00196,Melanie,Dawson,Female,IL,Naperville,2019-05-28,Finance,Accountant,Bachelor's Degree,Satisfactory,No,84511,1991-03-02,,81770
E00197,Meagan,Santiago,Female,TX,Houston,2017-09-15,Marketing,Marketing Manager,Bachelor's Degree,Good,No,86851,1976-01-25,2020-11-15,88457
E00198,Derek,Long,Male,CA,San Diego,2023-05-31,IT,Developer,Bachelor's Degree,Needs Improvement,Yes,93447,1998-10-28,,93213
E00199,Meghan,Wright,Female,IL,Chicago,2021-11-30,HR,HR Manager,Bachelor's Degree,Needs Improvement,No,71393,1972-12-18,,72713
E00200,David,Leach,Female,NY,New York,2023-01-21,Finance,Financial Analyst,Master's Degree,Excellent,No,87237,1988-06-27,2024-11-19,93081
E00201,Thomas,King,Male,IL,Chicago,2019-01-12,Sales,Sales Manager,Bachelor's Degree,Good,No,71898,1989-09-05,,75492
E00202,Sarah,Keller,Male,NY,Buffalo,2016-09-01,Sales,Sales Manager,Bachelor's Degree,Good,No,76338,1984-03-05,,80154
E00203,Luis,Jones,Female,NY,New York,2015-05-01,IT,IT Support,Associate Degree,Needs Improvement,No,46741,1987-09-19,,43071
E00204,Dana,Smith,Male,IL,Springfield,2023-10-28,IT,Developer,Bachelor's Degree,Satisfactory,Yes,94513,1992-11-11,,99238
E00205,Sarah,Harris,Male,TX,Austin,2022-07-31,HR,HR Manager,Bachelor's Degree,Satisfactory,No,66081,1980-05-04,,69385
E00206,Heather,Bailey,Female,IL,Naperville,2021-03-10,IT,System Admin,Bachelor's Degree,Satisfactory,No,76459,1990-11-28,,77873
E00207,Joseph,Bush,Male,FL,Orlando,2016-07-07,IT,System Admin,Bachelor's Degree,Good,No,66394,1980-04-10,,69713
E00208,Lisa,Herring,Male,IL,Springfield,2024-05-28,IT,IT Support,Associate Degree,Excellent,No,41002,1990-07-05,,41002
E00209,Jessica,Jones,Male,IL,Naperville,2020-09-30,Marketing,Marketing Manager,Bachelor's Degree,Satisfactory,No,81665,1984-08-08,,85748
E00210,Kelsey,Anderson,Male,NY,Buffalo,2021-08-15,HR,HR Assistant,Associate Degree,Satisfactory,No,44057,1989-03-14,,44057
E00211,Teresa,Petty,Male,CA,San Diego,2017-06-29,IT,Developer,Bachelor's Degree,Satisfactory,No,108095,1980-05-08,2019-09-13,113499
E00212,Tiffany,Mills,Female,IL,Naperville,2017-10-01,IT,Developer,Bachelor's Degree,Good,No,112953,1985-06-24,,115042
E00213,Alexandra,Perez,Female,FL,Orlando,2020-08-27,Finance,Accountant,Bachelor's Degree,Good,No,64166,1991-02-16,,62085
E00214,Miranda,Miller,Male,CA,San Francisco,2024-01-11,IT,System Admin,Bachelor's Degree,Needs Improvement,No,79392,1987-08-05,,83361
E00215,Angela,Sullivan,Female,NY,Rochester,2017-09-22,Finance,Financial Analyst,Master's Degree,Needs Improvement,No,82582,1980-07-24,2019-04-29,88114
E00216,Ronald,Smith,Male,FL,Miami,2020-04-27,Sales,Sales Manager,Bachelor's Degree,Satisfactory,Yes,78377,1972-03-08,,82295
E00217,Chelsey,Kennedy,Female,TX,Austin,2019-05-01,IT,IT Support,Associate Degree,Satisfactory,No,42342,1988-12-02,,41071
E00218,Crystal,Eaton,Female,CA,Los Angeles,2017-10-13,IT,IT Support,Associate Degree,Good,No,45191,1992-09-15,,41643
E00219,Caitlin,Navarro,Male,IL,Springfield,2016-09-27,IT,Developer,Bachelor's Degree,Satisfactory,No,82990,1978-05-23,,87139
E00220,Larry,Ellis,Female,FL,Orlando,2021-01-01,Marketing,Marketing Specialist,Associate Degree,Needs Improvement,Yes,54753,1994-09-20,,50454
E00221,John,Powell,Female,NY,Rochester,2018-03-19,HR,HR Assistant,Associate Degree,Good,Yes,39394,1991-12-23,,36301
E00222,Wayne,Bailey,Female,IL,Naperville,2016-02-19,IT,System Admin,Bachelor's Degree,Good,No,69820,1973-05-13,,71111
E00223,Mackenzie,Carter,Female,CA,San Francisco,2021-05-08,IT,Developer,Bachelor's Degree,Satisfactory,Yes,84718,1982-03-17,,86285
E00224,Holly,Powell,Male,NY,Rochester,2021-12-06,Sales,Sales Manager,Bachelor's Degree,Good,No,88887,1972-08-22,,93331
E00225,Catherine,Maldonado,Female,TX,Dallas,2016-01-17,IT,Developer,Bachelor's Degree,Excellent,Yes,116233,1976-08-22,,118383
E00226,Stacey,Foster,Female,FL,Orlando,2018-06-20,IT,Developer,Bachelor's Degree,Good,No,88645,1988-11-08,,90284
E00227,William,Clark,Female,FL,Tampa,2021-09-11,Marketing,Marketing Specialist,Associate Degree,Excellent,No,51837,1997-08-18,,47767
E00228,Ashley,Nguyen,Male,IL,Naperville,2021-06-11,Marketing,Marketing Manager,Bachelor's Degree,Good,Yes,90091,1989-06-12,,94595
E00229,Nicholas,Perez,Female,IL,Chicago,2020-12-19,Marketing,Marketing Specialist,Associate Degree,Good,No,60756,1995-10-28,,55986
E00230,Jeffrey,Tucker,Male,TX,Houston,2019-01-23,Sales,Sales Manager,Bachelor's Degree,Satisfactory,No,70694,1988-04-14,,74228
E00231,Melissa,Myers,Male,CA,Los Angeles,2022-11-02,Finance,Accountant,Bachelor's Degree,Good,No,80718,1987-12-08,,84753
E00232,Joe,Porter,Male,TX,Houston,2015-11-17,Finance,Accountant,Bachelor's Degree,Satisfactory,No,73770,1970-04-23,,77458
E00233,George,Diaz,Male,FL,Tampa,2018-12-16,Sales,Sales Manager,Bachelor's Degree,Good,No,85253,1984-10-24,,89515
E00234,Emily,Harris,Female,FL,Orlando,2022-09-18,Finance,Financial Analyst,Master's Degree,Good,No,83825,1992-03-13,,89441
E00235,Sara,Morris,Male,FL,Orlando,2015-11-18,Sales,Sales Representative,High School Diploma,Good,No,42807,1992-02-12,,40666
E00236,Stephanie,Downs,Female,TX,Dallas,2022-07-07,Finance,Accountant,Bachelor's Degree,Good,No,61609,1974-02-12,,62748
E00237,Ronnie,Reynolds,Male,TX,Houston,2015-11-27,Marketing,Marketing Manager,Bachelor's Degree,Excellent,No,91376,1973-07-25,,95944
E00238,Helen,Nelson,Male,FL,Miami,2015-08-26,Sales,Sales Manager,Bachelor's Degree,Satisfactory,No,97001,1986-09-28,,96758
E00239,Megan,Peterson,Female,NY,Rochester,2015-04-07,Marketing,Marketing Manager,Bachelor's Degree,Satisfactory,No,76209,1973-07-26,,77618
E00240,Keith,Jones,Male,CA,San Francisco,2024-04-15,Sales,Sales Manager,Bachelor's Degree,Excellent,No,70613,1983-11-12,,74143
E00241,Lisa,Brown,Male,IL,Naperville,2020-05-06,Finance,Accountant,Bachelor's Degree,Satisfactory,No,63399,1981-12-13,,66568
E00242,Wendy,Moore,Female,CA,San Diego,2021-06-11,Sales,Sales Representative,High School Diploma,Good,No,42283,1987-06-17,,41014
E00243,Cathy,Jenkins,Male,NY,Rochester,2017-10-23,IT,IT Support,Associate Degree,Satisfactory,No,56610,1988-08-21,,53779
E00244,Heather,Campbell,Female,FL,Orlando,2016-06-26,HR,HR Manager,Bachelor's Degree,Good,No,87045,1978-05-09,,88655
E00245,Steven,Cooper,Male,TX,Austin,2016-10-10,IT,Developer,Bachelor's Degree,Satisfactory,Yes,78791,1978-01-03,,82730
E00246,Kelsey,Cooper,Male,IL,Naperville,2015-07-14,HR,HR Manager,Bachelor's Degree,Satisfactory,No,63541,1969-02-09,,66718
E00247,Ellen,Henderson,Male,TX,Dallas,2016-12-14,HR,HR Manager,Bachelor's Degree,Excellent,No,72859,1983-06-23,,76501
E00248,Bethany,Berry,Male,FL,Miami,2023-06-17,HR,HR Manager,Bachelor's Degree,Satisfactory,No,69395,1976-12-18,,72864
E00249,John,Hernandez,Male,TX,Dallas,2018-09-03,Sales,Sales Manager,Bachelor's Degree,Good,No,90793,1969-05-07,,95332
E00250,Monica,Quinn,Female,CA,San Francisco,2016-02-13,Finance,Accountant,Bachelor's Degree,Excellent,No,65313,1983-03-21,,66521
E00251,Sharon,Delgado,Male,TX,Houston,2023-05-06,IT,Developer,Bachelor's Degree,Good,No,104941,1996-07-08,,104678
E00252,Nicole,Estrada,Male,NY,Rochester,2018-03-15,Sales,Sales Representative,High School Diploma,Good,No,44481,1990-08-20,2019-03-16,42256
E00253,Michael,Pena,Male,IL,Chicago,2019-03-17,Finance,Financial Analyst,Master's Degree,Excellent,Yes,79582,1979-06-16,2021-10-17,87540
E00254,Margaret,Freeman,Male,CA,San Diego,2015-01-28,Sales,Sales Representative,High School Diploma,Good,No,33499,1986-08-16,,31824
E00255,Justin,Perry,Female,FL,Miami,2024-06-16,Finance,Accountant,Bachelor's Degree,Excellent,No,76667,1990-09-13,2025-12-30,78085
E00256,Mary,Coleman,Male,TX,Houston,2023-10-05,Sales,Sales Representative,High School Diploma,Satisfactory,Yes,32256,1994-05-08,,30643
E00257,Louis,Jones,Male,TX,Dallas,2018-03-13,Sales,Sales Manager,Bachelor's Degree,Satisfactory,Yes,87602,1972-04-09,,91982
E00258,Morgan,Leon,Male,CA,San Diego,2021-09-23,HR,HR Assistant,Associate Degree,Good,No,44371,1998-06-14,,42152
E00259,Jesse,Molina,Male,CA,Los Angeles,2017-12-02,Marketing,Marketing Manager,Bachelor's Degree,Satisfactory,Yes,82096,1974-10-28,,86200
E00260,Stacey,Lynch,Female,NY,Buffalo,2016-11-12,IT,System Admin,Bachelor's Degree,Satisfactory,No,57470,1977-04-21,,58533
E00261,David,Morgan,Female,NY,Buffalo,2023-12-16,HR,HR Assistant,Associate Degree,Excellent,No,40815,2001-12-15,,37611
E00262,Kathleen,Johnson,Male,FL,Orlando,2021-02-10,IT,Developer,Bachelor's Degree,Excellent,Yes,72263,1986-10-14,,75876
E00263,Richard,Smith,Male,CA,San Diego,2023-09-06,Finance,Accountant,Bachelor's Degree,Excellent,Yes,63652,1977-10-01,2024-10-22,66834
E00264,John,Fowler,Male,FL,Tampa,2015-03-19,IT,System Admin,Bachelor's Degree,Satisfactory,No,70434,1971-11-03,,73955
E00265,Stacey,Lowe,Male,FL,Tampa,2015-08-22,Sales,Sales Representative,High School Diploma,Good,No,39934,1988-07-08,,37937
E00266,Timothy,Love,Female,CA,Los Angeles,2018-07-11,Finance,Accountant,Bachelor's Degree,Needs Improvement,No,78598,1972-03-16,,80052
E00267,David,Payne,Female,NY,New York,2020-05-26,Sales,Sales Representative,High School Diploma,Needs Improvement,Yes,37349,1988-09-19,,36228
E00268,Richard,Wilson,Female,CA,Los Angeles,2023-09-22,Sales,Sales Representative,High School Diploma,Excellent,No,43506,1996-12-28,2024-12-31,40090
E00269,Jennifer,Jackson,Female,IL,Naperville,2017-12-06,Finance,Financial Analyst,Master's Degree,Satisfactory,Yes,74583,1982-04-04,,79580
E00270,Mary,Johns,Female,IL,Naperville,2022-05-11,IT,Developer,Bachelor's Degree,Excellent,No,106422,1994-03-01,,102971
E00271,Cory,Smith,Male,FL,Miami,2017-02-12,Finance,Financial Analyst,Master's Degree,Good,No,70283,1987-08-27,,77311
E00272,David,Barrett,Male,FL,Miami,2017-02-26,IT,IT Support,Associate Degree,Satisfactory,No,49353,1993-02-06,,46885
E00273,Ashley,Reyes,Male,TX,Dallas,2017-02-26,Sales,Sales Representative,High School Diploma,Good,No,54837,1985-03-17,,54837
E00274,Joshua,Wright,Female,NY,New York,2015-12-11,IT,IT Support,Associate Degree,Good,No,54038,1991-01-11,,49796
E00275,Stephanie,Smith,Female,FL,Orlando,2023-06-06,Sales,Sales Manager,Bachelor's Degree,Good,Yes,94345,1974-03-01,,96090
E00276,Christy,King,Male,TX,Houston,2018-09-25,HR,HR Assistant,Associate Degree,Good,No,46005,1984-11-06,,46005
E00277,Evelyn,Rivera,Female,FL,Orlando,2016-11-14,HR,HR Manager,Bachelor's Degree,Satisfactory,Yes,76448,1981-11-25,,77862
E00278,Gregory,Davis,Male,NY,New York,2015-08-10,Finance,Financial Analyst,Master's Degree,Good,No,88007,1987-03-14,,91967
E00279,Dustin,Baird,Female,NY,Rochester,2016-10-29,Sales,Sales Representative,High School Diploma,Good,No,39821,1988-07-14,,36695
E00280,Anthony,Bennett,Male,NY,New York,2016-11-11,IT,IT Support,Associate Degree,Satisfactory,No,54445,1990-03-12,,51722
E00281,Jenna,Dawson,Female,NY,Rochester,2024-11-10,Sales,Sales Manager,Bachelor's Degree,Needs Improvement,Yes,74662,1988-11-27,,76043
E00282,Kelly,Jenkins,Male,TX,Dallas,2019-04-04,IT,IT Support,Associate Degree,Needs Improvement,Yes,49714,1999-12-20,,47228
E00283,Sylvia,Jenkins,Female,FL,Orlando,2023-09-20,HR,HR Assistant,Associate Degree,Good,No,45888,1996-06-22,2024-09-08,42285
E00284,James,Allison,Male,FL,Tampa,2016-09-02,IT,IT Support,Associate Degree,Satisfactory,No,49970,1988-04-14,,47471
E00285,Tony,Butler,Male,IL,Springfield,2020-11-30,IT,Developer,Bachelor's Degree,Excellent,Yes,97920,1990-10-20,,102816
E00286,Tiffany,Camacho,Female,TX,Austin,2024-10-06,IT,Developer,Bachelor's Degree,Excellent,Yes,98375,1996-05-18,,95185
E00287,Amanda,Miller,Male,CA,San Francisco,2021-06-09,IT,Developer,Bachelor's Degree,Good,No,95830,1990-07-13,,100621
E00288,David,Hess,Female,CA,San Francisco,2022-07-03,Marketing,Marketing Manager,Bachelor's Degree,Excellent,No,76335,1982-08-14,,77747
E00289,Jason,Humphrey,Male,CA,San Francisco,2022-12-05,Sales,Sales Manager,Bachelor's Degree,Satisfactory,No,96457,1978-11-02,,101279
E00290,Leslie,Glenn,Female,TX,Dallas,2024-05-25,HR,HR Manager,Bachelor's Degree,Needs Improvement,No,89239,1994-03-12,,90889
E00291,Kimberly,Martin,Male,NY,New York,2017-07-01,HR,HR Assistant,Associate Degree,Good,Yes,49988,1988-01-15,,47488
E00292,Brian,Thompson,Male,FL,Orlando,2024-10-28,IT,System Admin,Bachelor's Degree,Good,No,60320,1986-09-26,,63336
E00293,Gabriel,Gutierrez,Male,FL,Miami,2021-01-11,Finance,Accountant,Bachelor's Degree,Satisfactory,Yes,81298,1986-02-25,,85362
E00294,Jordan,Turner,Male,FL,Tampa,2022-06-16,IT,System Admin,Bachelor's Degree,Good,No,78398,1989-10-25,,82317
E00295,Brandon,Wilson,Male,CA,Los Angeles,2021-12-22,IT,IT Support,Associate Degree,Satisfactory,No,45292,1995-08-04,,43027
E00296,Bradley,Foster,Male,FL,Miami,2022-08-02,Sales,Sales Representative,High School Diploma,Satisfactory,Yes,41417,1992-06-13,,41417
E00297,Melissa,Smith,Male,NY,Rochester,2022-06-07,Sales,Sales Representative,High School Diploma,Satisfactory,No,51159,1988-10-03,,51159
E00298,Jack,Walls,Female,TX,Houston,2017-02-11,Marketing,Marketing Manager,Bachelor's Degree,Excellent,Yes,83659,1981-03-28,,85206
E00299,Todd,Davis,Female,IL,Chicago,2017-08-26,Marketing,Marketing Manager,Bachelor's Degree,Satisfactory,No,76930,1974-09-10,,78353
E00300,Valerie,Williams,Female,IL,Springfield,2020-08-29,HR,HR Assistant,Associate Degree,Good,No,37234,1986-04-18,,36116
E00301,Taylor,Velasquez,Male,CA,Los Angeles,2022-03-21,Marketing,Marketing Specialist,Associate Degree,Satisfactory,Yes,45135,1987-03-05,,45135
E00302,Oscar,Schroeder,Male,CA,Los Angeles,2022-12-16,Sales,Sales Representative,High School Diploma,Excellent,No,36097,1996-04-14,,34292
E00303,Daniel,Jefferson,Male,TX,Houston,2017-12-30,Finance,Accountant,Bachelor's Degree,Excellent,Yes,64975,1981-04-22,,68223
E00304,Amanda,Gray,Female,TX,Houston,2024-03-03,IT,Developer,Bachelor's Degree,Good,No,108773,1991-04-13,,110785
E00305,Samantha,Blackburn,Female,IL,Naperville,2023-06-17,IT,Developer,Bachelor's Degree,Needs Improvement,Yes,112585,1993-01-01,,114667
E00306,Nicole,Peck,Female,CA,San Diego,2021-07-15,Finance,Accountant,Bachelor's Degree,Satisfactory,Yes,68091,1987-11-26,,69350
E00307,Kevin,Suarez,Female,FL,Orlando,2021-06-27,Sales,Sales Manager,Bachelor's Degree,Good,No,89992,1978-12-25,,91656
E00308,Bradley,Roberts,Male,TX,Austin,2017-12-08,HR,HR Assistant,Associate Degree,Satisfactory,Yes,39314,1995-01-07,,37348
E00309,Joseph,Solis,Male,NY,Rochester,2019-04-01,Marketing,Marketing Manager,Bachelor's Degree,Good,Yes,94759,1977-08-23,,99496
E00310,Anthony,Carpenter,Female,TX,Dallas,2017-09-10,HR,HR Manager,Bachelor's Degree,Good,Yes,65924,1983-11-04,,67143
E00311,Christina,Hansen,Male,IL,Springfield,2019-06-29,Marketing,Marketing Manager,Bachelor's Degree,Satisfactory,Yes,93910,1981-05-21,,98605
E00312,David,Carter,Male,TX,Austin,2019-07-07,HR,HR Manager,Bachelor's Degree,Satisfactory,No,73001,1969-10-12,,76651
E00313,Jose,Schultz,Male,CA,San Diego,2015-08-05,Marketing,Marketing Manager,Bachelor's Degree,Good,Yes,87008,1983-11-23,,91358
E00314,Tina,Salazar,Male,TX,Houston,2022-05-02,Finance,Financial Analyst,Master's Degree,Good,No,89721,1981-03-23,,98693
E00315,Chase,Adams,Female,TX,Austin,2019-09-21,Finance,Accountant,Bachelor's Degree,Good,No,60713,1991-08-24,,58744
E00316,Hannah,Taylor,Male,FL,Tampa,2024-11-23,Marketing,Marketing Specialist,Associate Degree,Good,No,45285,1993-09-01,,45285
E00317,Sara,Long,Male,TX,Austin,2019-04-02,Sales,Sales Representative,High School Diploma,Satisfactory,Yes,59505,1993-10-08,,56529
E00318,Victoria,Lopez,Male,CA,San Diego,2020-03-03,Sales,Sales Representative,High School Diploma,Satisfactory,No,41233,1994-07-14,,39171
E00319,Michelle,Gomez,Male,FL,Orlando,2022-02-19,IT,IT Support,Associate Degree,Needs Improvement,No,51103,1997-11-02,2023-04-04,48547
E00320,William,Lawrence,Male,IL,Chicago,2021-11-28,Finance,Financial Analyst,Master's Degree,Good,No,75711,1994-03-01,,79117
E00321,Jennifer,Mcdowell,Male,TX,Houston,2022-09-04,HR,HR Assistant,Associate Degree,Good,No,48838,2000-06-24,,46396
E00322,Sharon,Elliott,Female,NY,Buffalo,2021-03-25,Marketing,Marketing Specialist,Associate Degree,Satisfactory,No,62365,1990-02-10,,60494
E00323,Sandra,Davis,Female,NY,Buffalo,2021-07-24,HR,HR Assistant,Associate Degree,Satisfactory,No,39844,1988-02-24,,38648
E00324,Jamie,Charles,Female,NY,New York,2017-09-01,Marketing,Marketing Manager,Bachelor's Degree,Excellent,No,71397,1976-09-09,,72717
E00325,Randy,Edwards,Female,TX,Austin,2018-07-23,IT,Developer,Bachelor's Degree,Good,No,90476,1994-06-05,,87542
E00326,Christine,Foster,Female,CA,San Francisco,2023-02-22,HR,HR Manager,Bachelor's Degree,Needs Improvement,No,87951,1992-12-02,,89578
E00327,Jeffrey,Peters,Male,FL,Tampa,2024-01-17,HR,HR Assistant,Associate Degree,Good,Yes,49328,1996-03-09,,46861
E00328,Bonnie,Brown,Male,IL,Naperville,2022-05-21,HR,HR Assistant,Associate Degree,Excellent,Yes,48824,1996-03-23,,46382
E00329,Sara,Reed,Female,CA,San Diego,2015-06-11,Marketing,Marketing Manager,Bachelor's Degree,Good,Yes,82496,1974-10-24,,84022
E00330,Jay,Fox,Female,FL,Orlando,2018-03-21,Marketing,Marketing Specialist,Associate Degree,Good,Yes,44923,1983-07-28,,43575
E00331,Amber,Carter,Female,NY,New York,2020-05-20,Marketing,Marketing Specialist,Associate Degree,Good,No,42941,1985-06-23,,41652
E00332,Christopher,Bishop,Male,FL,Tampa,2024-05-20,Finance,Accountant,Bachelor's Degree,Satisfactory,Yes,76769,1983-12-01,,80607
E00333,Tammy,Lawrence,Female,FL,Tampa,2015-07-20,Marketing,Marketing Specialist,Associate Degree,Satisfactory,Yes,54477,1984-01-11,,52842
E00334,Emma,Fitzgerald,Male,CA,San Francisco,2020-01-15,HR,HR Assistant,Associate Degree,Satisfactory,No,49239,1992-10-27,,46777
E00335,Stephanie,Hinton,Female,IL,Chicago,2016-09-24,Marketing,Marketing Manager,Bachelor's Degree,Good,No,72824,1980-05-13,,74171
E00336,James,Payne,Male,FL,Tampa,2021-12-09,Sales,Sales Manager,Bachelor's Degree,Good,No,78298,1982-01-11,,82212
E00337,Michael,Robertson,Female,FL,Miami,2018-09-26,Finance,Accountant,Bachelor's Degree,Satisfactory,No,75630,1981-01-08,,77029
E00338,Linda,Williams,Male,TX,Houston,2019-07-09,IT,System Admin,Bachelor's Degree,Satisfactory,No,68646,1984-04-27,,72078
E00339,Jonathan,Martinez,Male,IL,Springfield,2020-05-31,Marketing,Marketing Specialist,Associate Degree,Good,No,59330,1993-09-20,,56363
E00340,Paige,Lynn,Male,FL,Miami,2022-12-28,Finance,Accountant,Bachelor's Degree,Good,No,69865,1974-03-01,,73358
E00341,Marc,Lopez,Male,IL,Springfield,2018-07-09,Marketing,Marketing Manager,Bachelor's Degree,Satisfactory,No,85398,1987-04-24,,89667
E00342,Jeffrey,Cross,Female,NY,New York,2015-02-12,Marketing,Marketing Manager,Bachelor's Degree,Excellent,No,93297,1976-06-20,,95022
E00343,Judy,Obrien,Female,TX,Austin,2016-10-09,Finance,Accountant,Bachelor's Degree,Good,No,80732,1989-01-17,,78114
E00344,Ellen,Morris,Female,TX,Austin,2022-05-19,IT,Developer,Bachelor's Degree,Satisfactory,Yes,73796,2000-07-16,,71403
E00345,Veronica,Peterson,Male,NY,Rochester,2020-08-22,Finance,Accountant,Bachelor's Degree,Good,No,81244,1994-12-03,,81040
E00346,Emily,Scott,Female,CA,San Francisco,2022-12-22,Finance,Accountant,Bachelor's Degree,Excellent,No,65889,1995-11-14,2023-11-05,63752
E00347,Douglas,Miller,Male,NY,Buffalo,2020-01-05,Marketing,Marketing Manager,Bachelor's Degree,Good,No,88529,1990-05-22,,92955
E00348,Cameron,Garcia,Male,NY,Rochester,2021-09-07,Finance,Financial Analyst,Master's Degree,Good,Yes,84828,1991-06-10,,93310
E00349,Alison,Williams,Female,TX,Dallas,2023-08-17,HR,HR Assistant,Associate Degree,Good,No,41086,1991-10-02,,39853
E00350,Candice,Wilson,Male,TX,Dallas,2015-08-30,Finance,Financial Analyst,Master's Degree,Good,Yes,67497,1989-03-01,,70534
E00351,Ryan,Rosario,Female,IL,Springfield,2021-03-31,Finance,Financial Analyst,Master's Degree,Satisfactory,No,86257,1988-12-09,,92036
E00352,Anthony,Woods,Female,IL,Naperville,2021-01-15,Sales,Sales Representative,High School Diploma,Good,No,51269,1991-08-04,,49730
E00353,Carolyn,Washington,Male,IL,Naperville,2019-01-30,Sales,Sales Representative,High School Diploma,Needs Improvement,No,37231,1995-01-16,,35369
E00354,Nicholas,Hale,Male,NY,Buffalo,2020-09-10,Sales,Sales Representative,High School Diploma,Good,No,44001,1994-04-18,,41800
E00355,Jesse,Hayes,Female,TX,Austin,2022-02-08,HR,HR Manager,Bachelor's Degree,Excellent,No,80230,1972-10-24,,81714
